-70.8839,40.6261,4.9,2024-02-12 20:45:00.000
-70.8834,40.6469,5.1,2024-02-12 21:00:00.000
-70.8833,40.6676,5,2024-02-12 21:15:00.000
-70.8836,40.6886,5,2024-02-12 21:30:00.000
-70.8842,40.7095,5.2,2024-02-12 21:45:00.000
-70.8844,40.7305,5.2,2024-02-12 22:00:00.000
-70.8837,40.7517,5.1,2024-02-12 22:15:00.000
-70.8833,40.7727,5,2024-02-12 22:30:00.000
-70.8839,40.7942,5.1,2024-02-12 22:45:00.000
-70.8841,40.8157,5.2,2024-02-12 23:00:00.000
-70.8844,40.8375,5.4,2024-02-12 23:15:00.000
-70.8846,40.8594,5.4,2024-02-12 23:30:00.000
-70.8834,40.8817,5.4,2024-02-12 23:45:00.000
-70.882,40.904,5.5,2024-02-13 00:00:00.000
-70.8826,40.9264,5.4,2024-02-13 00:15:00.000
-70.8829,40.9484,5.3,2024-02-13 00:30:00.000
-70.8832,40.9701,5.3,2024-02-13 00:45:00.000
-70.8834,40.9912,5.1,2024-02-13 01:00:00.000
-70.8834,41.0122,5,2024-02-13 01:15:00.000
-70.8858,41.0312,2.4,2024-02-13 01:30:00.000
-70.8844,41.0251,10,2024-02-13 01:45:00.000
-70.883,40.9818,10.2,2024-02-13 02:00:00.000
-70.8821,40.9387,10.4,2024-02-13 02:15:00.000
-70.8829,40.8954,10.5,2024-02-13 02:30:00.000
-70.8829,40.8632,1.6,2024-02-13 02:45:00.000
-70.8915,40.8644,1.3,2024-02-13 03:15:00.000
-70.9007,40.8632,1.9,2024-02-13 03:30:00.000
-70.8983,40.8885,10.1,2024-02-13 03:45:00.000
-70.8753,40.9296,10.8,2024-02-13 04:00:00.000
-70.8676,40.9731,10.5,2024-02-13 04:15:00.000
-70.8796,41.0167,10.4,2024-02-13 04:30:00.000
-70.8876,41.0287,3.3,2024-02-13 05:30:00.000
-70.868,41.0299,3.7,2024-02-13 05:45:00.000
-70.8446,41.03,9.6,2024-02-13 06:00:00.000
-70.7902,41.0299,10,2024-02-13 06:15:00.000
-70.7819,41.0299,9.2,2024-02-13 06:45:00.000
-70.8342,41.028,9.6,2024-02-13 07:00:00.000
-70.8876,41.0249,9.8,2024-02-13 07:15:00.000
-70.941,41.0277,9.8,2024-02-13 07:30:00.000
-70.9934,41.0291,4.4,2024-02-13 07:45:00.000
-70.9954,41.0316,1.5,2024-02-13 08:00:00.000
-70.9503,41.0307,9.5,2024-02-13 08:15:00.000
-70.8977,41.0298,9.6,2024-02-13 08:30:00.000
-70.8808,41.0588,9.6,2024-02-13 08:45:00.000
-70.8764,41.0995,9.7,2024-02-13 09:00:00.000
-70.8772,41.1385,9.1,2024-02-13 09:15:00.000
-70.8806,41.1765,9,2024-02-13 09:30:00.000
-70.8627,41.1975,9,2024-02-13 09:45:00.000
-70.8136,41.1963,8.7,2024-02-13 10:00:00.000
-70.7677,41.2033,8.9,2024-02-13 10:15:00.000
-70.7292,41.2256,8.7,2024-02-13 10:30:00.000
-70.6916,41.2487,8.7,2024-02-13 10:45:00.000
-70.6545,41.2721,8.9,2024-02-13 11:00:00.000
-70.6165,41.2956,8.8,2024-02-13 11:15:00.000
-70.577,41.3105,2.4,2024-02-13 11:30:00.000
-70.5818,41.3142,1.3,2024-02-13 11:45:00.000
-70.5783,41.31,4.5,2024-02-13 12:00:00.000
-70.589,41.3006,9.4,2024-02-13 12:30:00.000
-70.6247,41.2715,9.7,2024-02-13 12:45:00.000
-70.6683,41.2466,10.5,2024-02-13 13:00:00.000
-70.7155,41.2194,11.4,2024-02-13 13:15:00.000
-70.765,41.1937,9.8,2024-02-13 13:30:00.000
-70.8169,41.1945,9.6,2024-02-13 13:45:00.000
-70.8692,41.2029,9.3,2024-02-13 14:00:00.000
