EN712,-70.9033,39.754
EN712,-70.9135,39.7484
EN712,-70.9242,39.7424
EN712,-70.9355,39.7365
EN712,-70.9284,39.7402
EN712,-70.8947,39.7646
EN712,-70.8827,39.767
EN712,-70.8881,39.7586
EN712,-70.897,39.7596
EN712,-70.8944,39.7646
EN712,-70.8861,39.7725
EN712,-70.8807,39.7758
EN712,-70.8832,39.7847
EN712,-70.8831,39.7924
EN712,-70.8834,39.8083
EN712,-70.8834,39.8247
EN712,-70.8832,39.8412
EN712,-70.8828,39.8576
EN712,-70.8819,39.8738
EN712,-70.8836,39.8903
EN712,-70.8834,39.9075
EN712,-70.8838,39.9245
EN712,-70.883,39.9408
EN712,-70.8835,39.9573
EN712,-70.8834,39.9733
EN712,-70.8835,39.99
EN712,-70.8835,40.0071
EN712,-70.8833,40.0239
EN712,-70.8839,40.0403
EN712,-70.8836,40.0568
EN712,-70.8837,40.0734
EN712,-70.8836,40.0899
EN712,-70.8833,40.1066
EN712,-70.8836,40.1231
EN712,-70.8833,40.1399
EN712,-70.8834,40.157
EN712,-70.8831,40.1733
EN712,-70.8881,40.187
EN712,-70.8932,40.1893
EN712,-70.884,40.1532
EN712,-70.8841,40.1128
EN712,-70.8832,40.0712
EN712,-70.8848,40.0453
EN712,-70.8962,40.0436
EN712,-70.9038,40.0415
EN712,-70.9117,40.0441
EN712,-70.9116,40.0505
EN712,-70.9043,40.0793
EN712,-70.8982,40.1122
EN712,-70.8884,40.1456
EN712,-70.8891,40.1545
EN712,-70.902,40.1629
EN712,-70.9213,40.1736
EN712,-70.9402,40.1839
EN712,-70.9523,40.1902
EN712,-70.9236,40.1718
EN712,-70.8847,40.1519
EN712,-70.8919,40.1551
EN712,-70.9057,40.1599
EN712,-70.9151,40.1629
EN712,-70.9223,40.1691
EN712,-70.9228,40.195
EN712,-70.9227,40.2223
EN712,-70.9187,40.2649
EN712,-70.9138,40.3085
EN712,-70.9081,40.3519
EN712,-70.9013,40.3949
EN712,-70.895,40.4379
EN712,-70.8901,40.4809
EN712,-70.8835,40.524
EN712,-70.8832,40.5672
EN712,-70.884,40.6105
EN712,-70.8832,40.6535
EN712,-70.8768,40.6956
EN712,-70.8204,40.6969
EN712,-70.7724,40.6969
EN712,-70.7823,40.6973
EN712,-70.8328,40.6963
EN712,-70.8908,40.6961
EN712,-70.9494,40.697
EN712,-70.9934,40.697
EN712,-70.9479,40.6971
EN712,-70.8918,40.696
EN712,-70.8897,40.6955
EN712,-70.8991,40.6933
EN712,-70.8845,40.6966
EN712,-70.8917,40.6968
EN712,-70.8986,40.697
EN712,-70.8897,40.694
EN712,-70.8846,40.7005
EN712,-70.8844,40.7146
EN712,-70.8843,40.7273
EN712,-70.8838,40.7346
EN712,-70.8844,40.6981
EN712,-70.8842,40.6548
EN712,-70.8838,40.6117
EN712,-70.8831,40.569
EN712,-70.8824,40.5261
EN712,-70.8827,40.4828
EN712,-70.883,40.4391
EN712,-70.8826,40.3953
EN712,-70.8823,40.3512
EN712,-70.8823,40.3072
EN712,-70.8837,40.2636
EN712,-70.8826,40.265
EN712,-70.878,40.2653
EN712,-70.8826,40.2565
EN712,-70.8831,40.2707
EN712,-70.8835,40.2882
EN712,-70.8841,40.3082
EN712,-70.8833,40.3285
EN712,-70.8826,40.3491
EN712,-70.8907,40.3674
EN712,-70.9,40.3827
EN712,-70.8839,40.3987
EN712,-70.8833,40.4194
EN712,-70.8832,40.4394
EN712,-70.8831,40.4596
EN712,-70.8831,40.4802
EN712,-70.8834,40.5008
EN712,-70.8835,40.5214
EN712,-70.8843,40.5423
EN712,-70.8852,40.563
EN712,-70.884,40.5842
EN712,-70.8842,40.6051
EN712,-70.8839,40.6261
EN712,-70.8834,40.6469
EN712,-70.8833,40.6676
EN712,-70.8836,40.6886
EN712,-70.8842,40.7095
EN712,-70.8844,40.7305
EN712,-70.8837,40.7517
EN712,-70.8833,40.7727
EN712,-70.8839,40.7942
EN712,-70.8841,40.8157
EN712,-70.8844,40.8375
EN712,-70.8846,40.8594
EN712,-70.8834,40.8817
EN712,-70.882,40.904
EN712,-70.8826,40.9264
EN712,-70.8829,40.9484
EN712,-70.8832,40.9701
EN712,-70.8834,40.9912
EN712,-70.8834,41.0122
EN712,-70.8858,41.0312
EN712,-70.8844,41.0251
EN712,-70.883,40.9818
EN712,-70.8821,40.9387
EN712,-70.8829,40.8954
EN712,-70.8829,40.8632
EN712,-70.8915,40.8644
EN712,-70.9007,40.8632
EN712,-70.8983,40.8885
EN712,-70.8753,40.9296
EN712,-70.8676,40.9731
EN712,-70.8796,41.0167
EN712,-70.8876,41.0287
EN712,-70.868,41.0299
EN712,-70.8446,41.03
EN712,-70.7902,41.0299
EN712,-70.7819,41.0299
EN712,-70.8342,41.028
EN712,-70.8876,41.0249
EN712,-70.941,41.0277
EN712,-70.9934,41.0291
EN712,-70.9954,41.0316
EN712,-70.9503,41.0307
EN712,-70.8977,41.0298
EN712,-70.8808,41.0588
EN712,-70.8764,41.0995
EN712,-70.8772,41.1385
EN712,-70.8806,41.1765
EN712,-70.8627,41.1975
EN712,-70.8136,41.1963
EN712,-70.7677,41.2033
EN712,-70.7292,41.2256
EN712,-70.6916,41.2487
EN712,-70.6545,41.2721
EN712,-70.6165,41.2956
EN712,-70.577,41.3105
EN712,-70.5818,41.3142
EN712,-70.5783,41.31
EN712,-70.589,41.3006
EN712,-70.6247,41.2715
EN712,-70.6683,41.2466
EN712,-70.7155,41.2194
EN712,-70.765,41.1937
EN712,-70.8169,41.1945
EN712,-70.8692,41.2029
EN712,-70.9147,41.2204
EN712,-70.9593,41.2388
EN712,-71.0054,41.2595
EN712,-71.0513,41.2801
EN712,-71.0596,41.2861
EN712,-71.0636,41.29
EN712,-71.0617,41.2935
EN712,-71.0606,41.302
EN712,-71.1078,41.3248
EN712,-71.1535,41.3492
EN712,-71.1983,41.3735
EN712,-71.2481,41.3914
EN712,-71.3039,41.4019
EN712,-71.3275,41.4138
EN712,-71.3328,41.3949
EN712,-71.3333,41.4028
EN712,-71.3276,41.4077
EN712,-71.3423,41.4106
EN712,-71.342,41.414
EN712,-71.324,41.3998
EN712,-71.3139,41.3957
EN712,-71.323,41.4021
EN712,-71.3332,41.4089
EN712,-71.3275,41.4133
EN712,-71.3178,41.4112
EN712,-71.342,41.4095
EN712,-71.3281,41.4096
EN712,-71.324,41.4103
EN712,-71.3415,41.4098
EN712,-71.3356,41.408
EN712,-71.3297,41.4066
EN712,-71.3203,41.4068
EN712,-71.3274,41.4083
EN712,-71.3358,41.4091
EN712,-71.3431,41.4099
EN712,-71.3516,41.4105
EN712,-71.372,41.4177
EN712,-71.3933,41.4262
EN712,-71.411,41.4396
EN712,-71.409,41.468
EN712,-71.4113,41.4924
EN712,-71.4135,41.4996
EN712,-71.4187,41.4948
EN714,-71.4097,41.4853
EN714,-71.411,41.4486
EN714,-71.4003,41.4119
EN714,-71.3451,41.4054
EN714,-71.2861,41.4003
EN714,-71.2271,41.3954
EN714,-71.1676,41.3916
EN714,-71.1082,41.3883
EN714,-71.0561,41.409
EN714,-71.015,41.4381
EN714,-70.9687,41.4623
EN714,-70.9168,41.4797
EN714,-70.8635,41.4972
EN714,-70.8129,41.5191
EN714,-70.7667,41.5478
EN714,-70.7202,41.5765
EN714,-70.7018,41.6194
EN714,-70.6852,41.6628
EN714,-70.6626,41.6984
EN714,-70.6389,41.7239
EN714,-70.6081,41.7435
EN714,-70.5722,41.7588
EN714,-70.5364,41.7756
EN714,-70.4881,41.779
EN714,-70.4663,41.8109
EN714,-70.4595,41.8512
EN714,-70.4528,41.8917
EN714,-70.4462,41.9322
EN714,-70.4393,41.9732
EN714,-70.4321,42.0141
EN714,-70.4255,42.0542
EN714,-70.419,42.0937
EN714,-70.4126,42.1336
EN714,-70.4053,42.1733
EN714,-70.3982,42.2126
EN714,-70.3893,42.2661
EN714,-70.3827,42.3038
EN714,-70.3767,42.341
EN714,-70.3654,42.3785
EN714,-70.348,42.4154
EN714,-70.3288,42.4524
EN714,-70.3094,42.4895
EN714,-70.291,42.5264
EN714,-70.2738,42.5632
EN714,-70.2561,42.6002
EN714,-70.2377,42.6369
EN714,-70.2185,42.6733
EN714,-70.1996,42.7099
EN714,-70.1803,42.7469
EN714,-70.16,42.7834
EN714,-70.1437,42.8199
EN714,-70.1266,42.8573
EN714,-70.1089,42.8984
EN714,-70.0829,42.9378
EN714,-70.0629,42.98
EN714,-70.0418,43.0221
EN714,-70.0209,43.0639
EN714,-70.0018,43.1041
EN714,-69.9815,43.1433
EN714,-69.9608,43.1829
EN714,-69.9405,43.2227
EN714,-69.9196,43.2625
EN714,-69.8983,43.302
EN714,-69.8773,43.3416
EN714,-69.8567,43.3821
EN714,-69.8364,43.4235
EN714,-69.8164,43.4656
EN714,-69.7976,43.5071
EN714,-69.7781,43.549
EN714,-69.7661,43.5686
EN714,-69.7686,43.564
EN714,-69.7727,43.5604
EN714,-69.7625,43.5601
EN714,-69.7196,43.5635
EN714,-69.6622,43.5681
EN714,-69.6046,43.5716
EN714,-69.5479,43.5759
EN714,-69.4922,43.5804
EN714,-69.436,43.5839
EN714,-69.3795,43.587
EN714,-69.3234,43.5918
EN714,-69.2681,43.5962
EN714,-69.2119,43.6004
EN714,-69.1541,43.6056
EN714,-69.0947,43.6093
EN714,-69.0361,43.6134
EN714,-68.9793,43.6173
EN714,-68.9557,43.62
EN714,-68.9599,43.6221
EN714,-68.9394,43.6252
EN714,-68.911,43.6278
EN714,-68.854,43.6291
EN714,-68.7962,43.6325
EN714,-68.74,43.6363
EN714,-68.6834,43.64
EN714,-68.6264,43.6435
EN714,-68.5688,43.6478
EN714,-68.5487,43.6461
EN714,-68.5456,43.6425
EN714,-68.552,43.6393
EN714,-68.56,43.6389
EN714,-68.567,43.6355
EN714,-68.5458,43.6415
EN714,-68.538,43.6428
EN714,-68.5443,43.6404
EN714,-68.5498,43.6379
EN714,-68.5551,43.6352
EN714,-68.5607,43.6328
EN714,-68.5916,43.6175
EN714,-68.5945,43.6134
EN714,-68.5991,43.6017
EN714,-68.5589,43.5922
EN714,-68.4984,43.6015
EN714,-68.4366,43.6081
EN714,-68.3762,43.6158
EN714,-68.3164,43.6244
EN714,-68.2558,43.6325
EN714,-68.1953,43.6408
EN714,-68.1333,43.6479
EN714,-68.0724,43.6566
EN714,-68.0121,43.6656
EN714,-67.9514,43.6742
EN714,-67.8907,43.6828
EN714,-67.8291,43.6923
EN714,-67.7676,43.6988
EN714,-67.7069,43.7073
EN714,-67.6462,43.7135
EN714,-67.6224,43.7162
EN714,-67.6264,43.7136
EN714,-67.6259,43.7128
EN714,-67.6272,43.706
EN714,-67.6306,43.7005
EN714,-67.6239,43.6778
EN714,-67.6234,43.6736
EN714,-67.6169,43.6621
EN714,-67.5603,43.6691
EN714,-67.503,43.6758
EN714,-67.4453,43.6808
EN714,-67.3877,43.6856
EN714,-67.3301,43.6907
EN714,-67.2732,43.6959
EN714,-67.2156,43.7014
EN714,-67.1569,43.7074
EN714,-67.0977,43.7137
EN714,-67.039,43.7215
EN714,-66.981,43.7294
EN714,-66.9237,43.7338
EN714,-66.8732,43.7351
EN714,-66.8707,43.7403
EN714,-66.8692,43.7457
EN714,-66.8302,43.749
EN714,-66.7725,43.7505
EN714,-66.7148,43.7509
EN714,-66.6561,43.7519
EN714,-66.6001,43.7535
EN714,-66.5438,43.7564
EN714,-66.4863,43.7576
EN714,-66.4488,43.7658
EN714,-66.4489,43.7596
EN714,-66.4458,43.7586
EN714,-66.448,43.7573
EN714,-66.4742,43.7632
EN714,-66.5348,43.7595
EN714,-66.5945,43.7543
EN714,-66.6524,43.7516
EN714,-66.7093,43.7473
EN714,-66.7683,43.7439
EN714,-66.8243,43.7593
EN714,-66.8807,43.7649
EN714,-66.9384,43.7562
EN714,-66.9951,43.7473
EN714,-67.0496,43.7381
EN714,-67.1041,43.7279
EN714,-67.1615,43.7225
EN714,-67.2185,43.715
EN714,-67.2772,43.711
EN714,-67.2811,43.7107
EN714,-67.3369,43.7076
EN714,-67.3984,43.7046
EN714,-67.4593,43.7022
EN714,-67.5196,43.7009
EN714,-67.5799,43.6985
EN714,-67.6404,43.6951
EN714,-67.7011,43.6908
EN714,-67.7615,43.6869
EN714,-67.8209,43.6843
EN714,-67.8794,43.6817
EN714,-67.9386,43.6792
EN714,-67.9978,43.6758
EN714,-68.058,43.6716
EN714,-68.115,43.6692
EN714,-68.1192,43.6676
EN714,-68.1577,43.6845
EN714,-68.2022,43.7057
EN714,-68.2532,43.7287
EN714,-68.3049,43.7524
EN714,-68.3566,43.7766
EN714,-68.4089,43.7992
EN714,-68.4606,43.8217
EN714,-68.5119,43.8441
EN714,-68.5624,43.8683
EN714,-68.6137,43.8913
EN714,-68.6635,43.9136
EN714,-68.7156,43.9269
EN714,-68.7738,43.9282
EN714,-68.8321,43.9276
EN714,-68.8892,43.9303
EN714,-68.9283,43.9625
EN714,-68.9671,43.9972
EN714,-69.0005,44.0052
EN714,-68.9994,44.0042
EN714,-68.9947,44.0061
EN714,-68.9883,44.0066
EN714,-68.9752,44.0046
EN714,-68.9831,44.0117
EN714,-68.9805,44.0076
EN714,-69.0003,44.0436
EN714,-68.9974,44.0868
EN714,-68.9921,44.1
EN714,-68.9742,44.1208
EN714,-68.9456,44.1446
EN714,-68.9205,44.1849
EN714,-68.9004,44.2255
EN714,-68.8808,44.2595
EN714,-68.8811,44.2605
EN714,-68.8807,44.2595
EN714,-68.882,44.2664
EN714,-68.8753,44.2765
EN714,-68.8735,44.2817
EN714,-68.8719,44.2912
EN714,-68.8652,44.3018
EN714,-68.8631,44.3141
EN714,-68.8592,44.3186
EN714,-68.857,44.323
EN714,-68.8503,44.3356
EN714,-68.8474,44.3429
EN714,-68.842,44.3591
EN714,-68.8415,44.37
EN714,-68.8419,44.3755
EN714,-68.8432,44.3825
EN714,-68.842,44.3633
EN714,-68.8431,44.3587
EN714,-68.8424,44.3645
EN714,-68.8426,44.3711
EN714,-68.8424,44.3783
EN714,-68.8422,44.3868
EN714,-68.8423,44.3929
EN714,-68.8439,44.3984
EN714,-68.8448,44.4043
EN714,-68.8467,44.4094
EN714,-68.849,44.4137
EN714,-68.8466,44.4124
EN714,-68.8424,44.4146
EN714,-68.8452,44.4115
EN714,-68.8459,44.4118
EN714,-68.8639,44.4107
EN714,-68.9128,44.3944
EN714,-68.939,44.3864
EN714,-68.9379,44.3887
EN714,-68.9348,44.3877
EN714,-68.9263,44.3701
EN714,-68.9306,44.3711
EN714,-68.9369,44.3703
EN714,-68.9418,44.3669
EN714,-68.9245,44.3837
EN714,-68.9291,44.3899
EN714,-68.936,44.3868
EN714,-68.9411,44.3851
EN714,-68.9229,44.3927
EN714,-68.9359,44.3692
EN714,-68.945,44.3226
EN714,-68.9686,44.2778
EN714,-68.9934,44.2346
EN714,-69.0084,44.1904
EN714,-69.0087,44.1454
EN714,-69.0093,44.1007
EN714,-69.0091,44.0551
EN714,-69.0098,44.0086
EN714,-69.0233,43.9669
EN714,-69.0777,43.9441
EN714,-69.1368,43.9328
EN714,-69.1887,43.9179
EN714,-69.225,43.8857
EN714,-69.2291,43.8496
EN714,-69.1988,43.8136
EN714,-69.1503,43.7861
EN714,-69.1011,43.7594
EN714,-69.0892,43.7394
EN714,-69.131,43.7165
EN714,-69.1747,43.6932
EN714,-69.2193,43.6702
EN714,-69.263,43.645
EN714,-69.3066,43.6184
EN714,-69.3427,43.5853
EN714,-69.3798,43.5523
EN714,-69.4177,43.5193
EN714,-69.4454,43.5069
EN714,-69.4127,43.538
EN714,-69.3795,43.5697
EN714,-69.3425,43.595
EN714,-69.3057,43.5669
EN714,-69.3163,43.5404
EN714,-69.3387,43.5572
EN714,-69.3447,43.5704
EN714,-69.3512,43.5833
EN714,-69.356,43.5942
EN714,-69.3477,43.5912
EN714,-69.3623,43.5825
EN714,-69.3622,43.581
EN714,-69.3652,43.5809
EN714,-69.3492,43.5944
EN714,-69.3487,43.5926
EN714,-69.3581,43.5905
EN714,-69.358,43.5967
EN714,-69.3518,43.5949
EN714,-69.3574,43.6012
EN714,-69.3806,43.5832
EN714,-69.3831,43.5747
EN714,-69.3865,43.5685
EN714,-69.3935,43.5652
EN714,-69.4071,43.546
EN714,-69.4291,43.5071
EN714,-69.4512,43.468
EN714,-69.4747,43.4279
EN714,-69.4953,43.3876
EN714,-69.5154,43.3478
EN714,-69.5357,43.3074
EN714,-69.5582,43.2681
EN714,-69.584,43.2295
EN714,-69.6074,43.1906
EN714,-69.6295,43.151
EN714,-69.6525,43.1115
EN714,-69.6748,43.0704
EN714,-69.697,43.0294
EN714,-69.7172,42.9901
EN714,-69.7396,42.9538
EN714,-69.7625,42.9193
EN714,-69.782,42.8844
EN714,-69.8017,42.8496
EN714,-69.8211,42.8139
EN714,-69.8421,42.7783
EN714,-69.8628,42.7405
EN714,-69.8837,42.7027
EN714,-69.9052,42.6648
EN714,-69.9253,42.6277
EN714,-69.9467,42.5904
EN714,-69.9684,42.5521
EN714,-69.9905,42.5131
EN714,-70.0106,42.4773
EN714,-70.0293,42.442
EN714,-70.0486,42.4062
EN714,-70.0709,42.3712
EN714,-70.092,42.3358
EN714,-70.1119,42.299
EN714,-70.1329,42.2622
EN714,-70.1543,42.225
EN714,-70.1786,42.1895
EN714,-70.206,42.1539
EN714,-70.2435,42.1225
EN714,-70.278,42.0904
EN714,-70.3002,42.0545
EN714,-70.3177,42.0182
EN714,-70.3355,41.9821
EN714,-70.3553,41.9466
EN714,-70.3756,41.9113
EN714,-70.3962,41.8761
EN714,-70.4168,41.841
EN714,-70.4209,41.8049
EN714,-70.4093,41.7881
EN714,-70.4215,41.7918
EN714,-70.4315,41.7945
EN714,-70.4743,41.7841
EN714,-70.5278,41.7744
EN714,-70.5735,41.7573
EN714,-70.6247,41.7365
EN714,-70.6573,41.7044
EN714,-70.6827,41.6689
EN714,-70.6979,41.6289
EN714,-70.7134,41.5896
EN714,-70.7492,41.5587
EN714,-70.7935,41.5307
EN714,-70.8454,41.5025
EN714,-70.9044,41.4834
EN714,-70.9644,41.4651
EN714,-71.0201,41.4422
EN714,-71.0615,41.4067
EN714,-71.1207,41.3862
EN714,-71.1859,41.3928
EN714,-71.2511,41.3977
EN714,-71.3162,41.4013
EN714,-71.382,41.4086
EN714,-71.4105,41.4502
EN714,-71.4135,41.4968
EN714,-71.419,41.4949
EN715,-71.4075,41.4818
EN715,-71.4115,41.4479
EN715,-71.385,41.417
EN715,-71.3314,41.402
EN715,-71.2788,41.3864
EN715,-71.2295,41.3669
EN715,-71.1821,41.3437
EN715,-71.1342,41.321
EN715,-71.0881,41.2979
EN715,-71.0438,41.2754
EN715,-71.0008,41.2538
EN715,-70.958,41.2326
EN715,-70.9153,41.2114
EN715,-70.8818,41.1952
EN715,-70.8852,41.2017
EN715,-70.8873,41.1999
EN715,-70.8871,41.1979
EN715,-70.8941,41.1994
EN715,-70.8976,41.2029
EN715,-70.8913,41.2079
EN715,-70.887,41.209
EN715,-70.8842,41.1907
EN715,-70.8854,41.1761
EN715,-70.8868,41.1668
EN715,-70.8904,41.1493
EN715,-70.8933,41.1307
EN715,-70.8928,41.1018
EN715,-70.8925,41.0833
EN715,-70.8904,41.065
EN715,-70.8855,41.0468
EN715,-70.8834,41.0282
EN715,-70.8836,41.0089
EN715,-70.8836,40.9896
EN715,-70.8834,40.9701
EN715,-70.8839,40.9498
EN715,-70.8836,40.9296
EN715,-70.8838,40.9086
EN715,-70.8834,40.8884
EN715,-70.8833,40.8681
EN715,-70.8836,40.8476
EN715,-70.8836,40.8271
EN715,-70.8837,40.8069
EN715,-70.8838,40.7867
EN715,-70.8835,40.7665
EN715,-70.8834,40.7462
EN715,-70.8833,40.7261
EN715,-70.8834,40.7061
EN715,-70.8853,40.7121
EN715,-70.8864,40.7555
EN715,-70.8874,40.7988
EN715,-70.8869,40.8417
EN715,-70.8855,40.8843
EN715,-70.886,40.9275
EN715,-70.8871,40.9709
EN715,-70.8845,41.0144
EN715,-70.8857,41.039
EN715,-70.8875,41.0442
EN715,-70.8875,41.021
EN715,-70.8858,40.9799
EN715,-70.887,40.9387
EN715,-70.8861,40.8977
EN715,-70.8835,40.8567
EN715,-70.8831,40.8156
EN715,-70.8832,40.7747
EN715,-70.8828,40.7339
EN715,-70.8845,40.694
EN715,-70.8317,40.6966
EN715,-70.7788,40.6968
EN715,-70.7771,40.7009
EN715,-70.8309,40.699
EN715,-70.8855,40.6978
EN715,-70.9402,40.6984
EN715,-70.9941,40.6966
EN715,-70.9835,40.697
EN715,-70.929,40.6964
EN715,-70.8804,40.6959
EN715,-70.8846,40.6997
EN715,-70.8836,40.6946
EN715,-70.8781,40.7059
EN715,-70.8715,40.7201
EN715,-70.8658,40.7324
EN715,-70.8827,40.7146
EN715,-70.8835,40.6709
EN715,-70.8831,40.6271
EN715,-70.8837,40.5833
EN715,-70.883,40.5399
EN715,-70.8831,40.526
EN715,-70.8837,40.5097
EN715,-70.8844,40.4972
EN715,-70.8852,40.5169
EN715,-70.8846,40.5221
EN715,-70.8863,40.5264
EN715,-70.8889,40.5317
EN715,-70.8899,40.5613
EN715,-70.8876,40.6002
EN715,-70.8847,40.6389
EN715,-70.8847,40.6781
EN715,-70.8852,40.7023
EN715,-70.8833,40.6865
EN715,-70.8835,40.6668
EN715,-70.8837,40.6463
EN715,-70.884,40.6265
EN715,-70.8839,40.607
EN715,-70.883,40.5879
EN715,-70.8823,40.5686
EN715,-70.8813,40.5479
EN715,-70.8819,40.5338
EN715,-70.8852,40.5305
EN715,-70.8829,40.512
EN715,-70.8793,40.5123
EN715,-70.8835,40.5276
EN715,-70.8828,40.5097
EN715,-70.8832,40.4887
EN715,-70.8835,40.4679
EN715,-70.8832,40.4472
EN715,-70.8835,40.4267
EN715,-70.8835,40.4062
EN715,-70.8831,40.3856
EN715,-70.8831,40.3651
EN715,-70.8821,40.3441
EN715,-70.8808,40.3238
EN715,-70.8815,40.3028
EN715,-70.8827,40.2817
EN715,-70.8839,40.2606
EN715,-70.8845,40.2399
EN715,-70.8844,40.2194
EN715,-70.8848,40.1993
EN715,-70.8849,40.1789
EN715,-70.8847,40.1579
EN715,-70.885,40.1373
EN715,-70.8843,40.1164
EN715,-70.8839,40.0949
EN715,-70.8834,40.074
EN715,-70.8832,40.0533
EN715,-70.883,40.033
EN715,-70.8832,40.0124
EN715,-70.8835,39.9921
EN715,-70.8834,39.9716
EN715,-70.8832,39.9509
EN715,-70.8811,39.9347
EN715,-70.8856,39.9472
EN715,-70.8846,39.9352
EN715,-70.8844,39.9202
EN715,-70.8814,39.9371
EN715,-70.8839,39.9402
EN715,-70.879,39.9454
EN715,-70.8737,39.9506
EN715,-70.8831,39.9313
EN715,-70.8834,39.8893
EN715,-70.8835,39.8472
EN715,-70.8833,39.8042
EN715,-70.8673,39.772
EN715,-70.8133,39.773
